<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),1.727054348970071,1.382974334863516,1.2620581425153292,1.1880810398321886,1.1244033449735398,1.0774939292516463,1.0356339607483303,0.9925239489628719,0.9630170599008218,0.928060271189763,0.8941792075450604,0.8750596009767972,0.847958221191015,0.8337688360458765,0.802190288519248,0.7713230032187242,0.7670640321878287,0.7294136255215375,0.716187211794731,0.6975295705673022
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),1.539819265023256,1.4102713817205184,1.2643670332737458,1.1868742215327728,1.1290329450216048,1.1013930776180365,1.1419618618793976,1.0584207467543774,1.0633952632928505,1.1129282055756984,1.003070009060395,1.0154689932480836,1.00910556774873,0.9836239906457754,0.9660452466744643,0.9564474912790152,0.9714274284167167,0.955237648425958,0.9727985262870789,1.0010972512074006
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,LeakyReLU(negative_slope=0.01),2.0569862726407173,1.7484057487585605,1.6440371733445387,1.579329090852004,1.503707843560439,1.4194154990025056,1.358930464891287,1.293966127664615,1.221476325010642,1.2047745793293685,1.1319667865068486,1.0750970284144084,1.0247590615199162,0.9934948798937675,0.9376363687026195,0.9141555498807858,0.8852669807580801,0.8490442266831031,0.8252909507506933,0.8298640055534167
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,LeakyReLU(negative_slope=0.01),1.8607613918108818,1.7167285497371967,1.6423265964556963,1.5496210134946382,1.4897158176471026,1.4262159023529444,1.3360133201648028,1.3876130275237255,1.2093055446942647,1.1593905901297545,1.1366558655714378,1.1361435162715423,1.0601604611445696,1.0870632896056542,1.121225893497467,1.0280455198043432,1.035438636938731,0.9546438638980572,0.9529032951746231,1.0351567925551
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ReLU(inplace=True),2.059848437553797,1.7645182646237887,1.6152326314877241,1.5291082602280837,1.478140758856749,1.401601856182783,1.330058471361796,1.2531137894361446,1.1954493739666083,1.1470302144686382,1.1608688935255393,1.0548120244955406,1.026198661633027,0.9647494609539325,0.9510725330083798,0.9237565410442842,0.9003150304158528,0.8805798784280434,0.8298149277002383,0.8117274568631099
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ReLU(inplace=True),1.9082567630670009,1.7095318329639924,1.5688310250257835,1.543151733202812,1.4229602416356404,1.3940119529381776,1.3136947674629016,1.2828560120020158,1.190251616331247,1.1902191333281689,1.1826741848236475,1.097674779402904,1.0568502025726514,1.2438447995063586,1.0977772015791674,1.0468415465110388,1.0092031527788212,1.0069894378001873,1.0147818464499254,1.05297074562464
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,PReLU(num_parameters=1),1.9845476107719617,1.7216615041097005,1.5969932880157078,1.5048389196395875,1.3658027153748733,1.2707184965793903,1.2121791949638954,1.1672645024764232,1.1237452806570591,1.101056689482469,1.0343652346195318,0.9960883357586005,1.0053752697431124,0.9633473090636424,0.9412165760993958,0.9064662502362177,0.8782354999811222,0.8592446403625684,0.8350501647362343,0.8027390449475019
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,PReLU(num_parameters=1),1.8993734151889117,1.6830286521178026,1.5621017981798222,1.4406799536484938,1.3919486143650153,1.264088626091297,1.2627944365525856,1.2277793762011406,1.1852095891267826,1.1448771938299522,1.062864438081399,1.1031845181416242,1.0432275441976695,1.116813266888643,1.022606576100374,1.004914899667104,0.9605127313198187,0.9490499022679452,0.9993147880603106,0.9593850786869342
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,CELU(alpha=1.0),1.7259317923814823,1.4061201761930417,1.2738923910336617,1.2110553918740687,1.1374333571165036,1.0894013896966592,1.0355552813945672,0.9937571996297592,0.9664457712417994,0.9238781513311924,0.8920468470989129,0.8597103745509417,0.8369850479639493,0.8083102177350949,0.7898311483554351,0.7653039861948062,0.7439880710381728,0.736454149392935,0.7054255326588948,0.6797192064615396
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,CELU(alpha=1.0),1.4887270957995684,1.323557817018949,1.2480907531885,1.225099578881875,1.174528195307805,1.1457914083431928,1.0976777046154707,1.0559511322241564,1.0308201313018799,1.0152397889357347,1.075404397952251,1.003146400818458,0.9551598276847448,1.0037888059249291,0.9695314337045718,0.9898633513695154,0.9745888664172246,1.0089970903518872,1.0073930193216374,0.965048855695969
<function vgg16_bn at 0x7f3f45c3ed08>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),2.0293541052402593,1.2395854812401992,0.9274054450866503,0.7216854416407071,0.5757565693977552,0.4978382238974938,0.4067142144227639,0.3417300811944864,0.3003336895734836,0.25525663785445385,0.23156422422482417,0.2117515857021014,0.19659920915579185,0.18407308065738434,0.17627807595790962,0.17065416708206518,0.15753362986903924,0.155528307839846,0.15069211224714915,0.14951671849076564
<function vgg16_bn at 0x7f3f45c3ed08>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),1.5005644529293745,1.2544594361231878,0.9331096181502709,1.187566237571912,1.2785052152780385,1.3208799331616132,1.07904674915167,1.1653783306097374,7.262364265246269,0.7419669444744403,1.488262651822506,0.9711577357389988,0.8934376377325791,1.6506714851428301,1.1835664632992866,1.1524545076565864,1.0115561118492713,1.517672529587379,0.8534764708616794,0.9584071544500498
<function vgg16_bn at 0x7f96aadccd08>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),4.578342446302757,2.730008311760731,2.343927104656513,2.32174959732936,2.2151168156892824,2.1598445323797373,2.1032118974587855,1.9995048608535375,1.8647937138875326,1.598033472819206,1.3521211471313086,1.1612517023697877,1.0273863168863149,0.9299319093043987,0.87401505616995,0.8135719822003291,0.7689533591270447,0.7318534600429046,0.6858333685459235,0.6591478074208285
<function vgg16_bn at 0x7f96aadccd08>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),2.482252958493355,2.1999202569325766,2.1682099379025974,2.282138842802781,2.092052765381642,2.211210134701851,2.1742115143017893,2.1136506643050756,1.9317540969604101,1.5622975612298036,1.4659529832693248,1.4327863026887944,1.298712091568189,1.2595194486471324,1.0318377843269935,0.8949744777801709,0.8978063999078213,0.8131472712908036,0.7573855366462316,0.8687995794491891
<function vgg16_bn at 0x7f96aadccd08>,<class 'torch.optim.adam.Adam'>,LeakyReLU(negative_slope=0.01),3.1531484860640306,2.254147771077278,2.2519775561797313,2.1619517106276294,2.1178403463119118,1.9824778856375278,1.8919777497267112,1.863684559479738,1.592215834519802,1.3104196530122023,1.1418529232343038,1.035257231272184,0.9492957958808312,0.897855064807794,0.8449678586079524,0.8018252935165014,0.7650822798411051,0.7242503086725871,0.6998284514133747,0.6731697599093119
<function vgg16_bn at 0x7f96aadccd08>,<class 'torch.optim.adam.Adam'>,LeakyReLU(negative_slope=0.01),2.113958856998346,2.2912227924053488,2.0031279142086325,2.1978665681985707,2.102590408080663,2.2943646296476707,2.0818455952864428,2.1972654996774135,1.6572037354493752,1.4594494654582097,1.151507353171324,1.0903102190066607,1.0581169831447113,1.258030396241408,1.1813781016912215,1.0692655306596022,0.8861689613415644,1.032273796888498,0.900673311490279,0.7842870752016703
